item_id,item_name,brand,desc_item,i_type,likes,dislikes,exp_date,spm_id,cost,department,size
188,augue. Sed,National,CANDY BARS (SINGLES)(INCLUDING,CANDY - CHECKLANE,,,2021-03-08 ,1,26.92,DRUG GM,1.4 OZ
189,"diam lorem, auctor quis,",National,CANDY BARS (SINGLES)(INCLUDING,CANDY - CHECKLANE,,,2020-10-08 ,1,97.53,DRUG GM,1.6 OZ
190,sit,National,BUTTER,BUTTER,,,2020-09-27 ,1,19.55,GROCERY,16 OZ
191,Curae Phasellus ornare. Fusce mollis.,Private,FLUID MILK WHITE ONLY,FLUID MILK PRODUCTS,,,2021-03-25 ,1,11.08,GROCERY, 
192,"non, feugiat nec, diam. Duis",Private,HAMBURGER BUNS,BAKED BREAD/BUNS/ROLLS,,,2021-02-27 ,1,97.79,GROCERY,@    18 OZ
193,metus sit amet ante. Vivamus,National,PERSONAL REPELLANTS,INSECTICIDES,,,2020-08-23 ,1,99.92,DRUG GM,6 OZ
194,"ornare, facilisis",National,TOPPING MIXES WHIP TOPPING,DRY MIX DESSERTS,,,2021-03-10 ,1,85.03,GROCERY,2.6 OZ
195,et malesuada,Private,MAINSTREAM WHEAT/MULTIGRAIN BR,BAKED BREAD/BUNS/ROLLS,,,2021-05-04 ,1,43.55,GROCERY,24 OZ
196,"ligula elit, pretium et,",National,RICE - INSTANT & MICROWAVE,DRY BN/VEG/POTATO/RICE,,,2020-12-18 ,1,95.12,GROCERY,28 OZ
197,sem egestas blandit.,Private,MAINSTREAM WHEAT/MULTIGRAIN BR,BAKED BREAD/BUNS/ROLLS,,,2020-09-09 ,1,22.06,GROCERY,24 OZ
198,eleifend. Cras sed,Private,COTTAGE CHEESE,MILK BY-PRODUCTS,,,2020-09-24 ,1,66.27,GROCERY,24 OZ
199,"egestas rhoncus. Proin nisl sem,",National,MEXICAN SEASONING MIXES,HISPANIC,,,2021-06-08 ,1,23.31,GROCERY,1.25 OZ
200,"elit. Etiam laoreet,",National,SNACK CRACKERS,CRACKERS/MISC BKD FD,,,2020-10-26 ,1,49.15,GROCERY,8.5 OZ
201,arcu. Sed eu nibh,Private,FLUID MILK WHITE ONLY,FLUID MILK PRODUCTS,,,2021-01-02 ,1,39.24,GROCERY, 
202,mus. Aenean eget magna. Suspendisse,National,FRZN BREAKFAST PASTRY,FRZN BREAKFAST FOODS,,,2021-05-09 ,1,67.17,GROCERY,11.5 OZ
203,urna convallis,National,SNACK CRACKERS,CRACKERS/MISC BKD FD,,,2021-05-18 ,1,25.53,GROCERY,8 OZ
204,aliquam eros turpis,National,CANDY BARS (SINGLES)(INCLUDING,CANDY - CHECKLANE,,,2020-08-07 ,1,81.74,DRUG GM, 
205,Nunc pulvinar arcu et,National,ORGANIC CITRUS,ORGANICS FRUIT & VEGETABLES,,,2020-12-17 ,1,50.3,PRODUCE,2 LB BAG
206,"sodales purus, in",National,PIZZA SAUCE,CONDIMENTS/SAUCES,,,2021-05-08 ,1,16.72,GROCERY,14 OZ
207,justo. Proin non massa,National,CANDY BARS (SINGLES)(INCLUDING,CANDY - CHECKLANE,,,2021-03-06 ,1,43.78,DRUG GM,1.7  OZ
208,"Donec elementum, lorem ut",Private,HAMBURGER BUNS,BAKED BREAD/BUNS/ROLLS,,,2021-03-27 ,1,73.09,GROCERY,14 OZ
209,"blandit at, nisi.",National,DECOR BULBS,ELECTRICAL SUPPPLIES,,,2021-04-29 ,1,90.99,DRUG GM,2 PK
210,"nec, eleifend",National,POWDER LAUNDRY DETERGENT,LAUNDRY DETERGENTS,,,2021-04-09 ,1,38.19,GROCERY,80 LOADS
211,vel est tempor bibendum. Donec,Private,COTTAGE CHEESE,MILK BY-PRODUCTS,,,2021-01-08 ,1,68.79,GROCERY,24 OZ
212,"consequat nec, mollis vitae,",National,PREPARED BEANS - BAKED W/PORK,BEANS - CANNED GLASS & MW,,,2020-12-05 ,1,83.65,GROCERY,15 OZ
213,"odio, auctor vitae, aliquet nec,",National,DIPS (NON-REFRIGERATED),BAG SNACKS,,,2020-07-28 ,1,48.19,GROCERY,15.5 OZ
214,primis in faucibus orci,National,SNACK CRACKERS,CRACKERS/MISC BKD FD,,,2021-02-09 ,1,83.34,GROCERY,9.5 OZ
215,Donec dignissim magna,Private,MULTI-PACK CRACKERS,CRACKERS/MISC BKD FD,,,2020-09-14 ,1,71.03,GROCERY,11 OZ
216,nascetur ridiculus mus. Aenean eget,National,CHEESE CRACKERS (CHEEZ-ITS/GOL,CRACKERS/MISC BKD FD,,,2020-08-13 ,1,43.2,GROCERY,10 OZ
217,rhoncus. Nullam velit,Private,HAMBURGER BUNS,BAKED BREAD/BUNS/ROLLS,,,2021-05-25 ,1,44.24,GROCERY,12CT/21 OZ
218,"ut, nulla. Cras",Private,SW GDS:COFFEE CAKES,BREAKFAST SWEETS,,,2021-03-07 ,1,12.78,PASTRY, 
219,nulla.,National,DRINKS - CARB JUICE (OVER 50%,JUICE,,,2021-01-28 ,1,82.16,NUTRITION,25.4 OZ
220,"tempus, lorem fringilla",National,ISOTONIC DRINKS POWDERED,ISOTONIC DRINKS,,,2021-01-15 ,1,42.27,GROCERY,18.4 OZ
221,"elementum sem, vitae aliquam",Private,COOKIES: REGULAR,COOKIES,,,2020-09-22 ,1,15.1,PASTRY, 
222,"Duis mi enim, condimentum eget,",Private,BREAD:PARTY BREADS,BREAD,,,2021-04-10 ,1,32.63,PASTRY,32 OZ
223,diam eu dolor egestas,National,FRZN CONC UNDER 50% JUICE,FRZN JCE CONC/DRNKS,,,2020-11-11 ,1,26.38,GROCERY,12 OZ
224,"convallis erat, eget tincidunt dui",National,RICE SIDE DISH MIXES DRY,DRY BN/VEG/POTATO/RICE,,,2021-01-14 ,1,58.55,GROCERY,6.4 OZ
225,justo faucibus,Private,ROLLS: SANDWICH,ROLLS,,,2020-09-09 ,1,7.82,PASTRY, 
226,"montes, nascetur ridiculus mus.",National,CANDY BARS (SINGLES)(INCLUDING,CANDY - CHECKLANE,,,2020-12-07 ,1,69.9,DRUG GM,2.1 OZ
227,a,National,TORTILLA/NACHO CHIPS,BAG SNACKS,,,2021-04-03 ,1,92.96,GROCERY,13 OZ
228,diam vel,National,FABRIC SOFTENER LIQUID,LAUNDRY ADDITIVES,,,2021-04-15 ,1,45.04,GROCERY,40 LOAD
229,sociosqu ad,National,SNACK CRACKERS,CRACKERS/MISC BKD FD,,,2020-11-29 ,1,48.65,GROCERY,10 OZ
230,nec metus,National,SWEET GOODS - FULL SIZE,BAKED SWEET GOODS,,,2020-08-15 ,1,17.52,GROCERY,16 OZ
231,Quisque,National,SHREDDED CHEESE,CHEESE,,,2021-01-02 ,1,99.77,GROCERY,8 OZ
232,in magna.,Private,MAINSTREAM WHEAT/MULTIGRAIN BR,BAKED BREAD/BUNS/ROLLS,,,2020-12-12 ,1,53.99,GROCERY,24 OZ
233,"lectus ante dictum mi,",National,SNACK CRACKERS,CRACKERS/MISC BKD FD,,,2021-02-08 ,1,81.5,GROCERY,8.5 OZ
234,"mi lorem, vehicula",National,ISOTONIC DRINKS SINGLE SERVE,ISOTONIC DRINKS,,,2020-09-25 ,1,44.17,GROCERY,32 OZ
235,urna convallis,National,ISOTONIC DRINKS SINGLE SERVE,ISOTONIC DRINKS,,,2021-02-06 ,1,43.83,GROCERY,32 OZ
236,neque. Nullam nisl. Maecenas malesuada,Private,SW GDS:SW ROLLS/DAN-LESS THN 6,BREAKFAST SWEETS,,,2020-09-06 ,1,50.23,PASTRY, 
237,Cras vulputate velit,Private,FLUID MILK WHITE ONLY,FLUID MILK PRODUCTS,,,2020-10-31 ,1,41.87,GROCERY, 
238,luctus et,National,DECOR BULBS,ELECTRICAL SUPPPLIES,,,2020-10-23 ,1,60.32,DRUG GM,2 CT
239,id risus quis,National,SHREDDED CHEESE,CHEESE,,,2020-09-22 ,1,18.05,GROCERY,8 OZ
240,"scelerisque sed, sapien. Nunc pulvinar",National,CARPET CLEANERS,IRONING AND CHEMICALS,,,2021-02-10 ,1,2.7,DRUG GM, 
241,risus.,Private,MAINSTREAM WHITE BREAD,BAKED BREAD/BUNS/ROLLS,,,2020-07-12 ,1,54.12,GROCERY,@    24 OZ
242,"non, cursus non, egestas a,",Private,COOKIES: REGULAR,COOKIES,,,2020-10-28 ,1,75.51,PASTRY, 
243,consectetuer adipiscing,Private,HOT DOG BUNS,BAKED BREAD/BUNS/ROLLS,,,2020-07-29 ,1,87.91,GROCERY,11 OZ
244,In ornare sagittis felis. Donec,National,TEA BAGS & BULK TEA,TEAS,,,2021-05-08 ,1,24.36,GROCERY,100 CT
245,Quisque ornare tortor,National,SPAGHETTI DRY,DRY NOODLES/PASTA,,,2021-03-25 ,1,44.77,GROCERY,16 OZ
246,quis diam. Pellentesque habitant,Private,BREAD:ITALIAN/FRENCH,BREAD,,,2021-03-24 ,1,94.33,PASTRY, 
247,Nullam,Private,COOKIES: REGULAR,COOKIES,,,2020-10-30 ,1,48.21,PASTRY, 
248,sed orci lobortis augue,National,SHREDDED CHEESE,CHEESE,,,2020-10-03 ,1,56.86,GROCERY,AB    8 OZ
249,eu neque pellentesque massa,National,ANT AND ROACH,INSECTICIDES,,,2021-01-01 ,1,68.07,DRUG GM,17.5 OZ
250,egestas. Aliquam nec enim. Nunc,National,MEXICAN SAUCESSALSAPICANTEE,HISPANIC,,,2020-07-18 ,1,27.46,GROCERY,16 OZ
251,purus ac tellus.,Private,HAMBURGER BUNS,BAKED BREAD/BUNS/ROLLS,,,2020-07-23 ,1,40.8,GROCERY,12 OZ
252,"scelerisque sed,",National,GUM (PACKAGED),CANDY - PACKAGED,,,2020-08-06 ,1,1.46,DRUG GM,8 PK
253,ultricies,Private,MULTI-PACK CRACKERS,CRACKERS/MISC BKD FD,,,2021-03-05 ,1,61.05,GROCERY,11 OZ
254,mollis. Integer tincidunt aliquam arcu.,National,ISOTONIC DRINKS SINGLE SERVE,ISOTONIC DRINKS,,,2021-02-15 ,1,4.41,GROCERY,32 OZ
255,diam vel,National,SNACK CRACKERS,CRACKERS/MISC BKD FD,,,2021-02-24 ,1,70.95,GROCERY,9.5 OZ
256,"sit amet,",Private,REFRIGERATED COFFEE CREAMERS,FLUID MILK PRODUCTS,,,2021-02-03 ,1,42.71,GROCERY,1 PT
257,morbi tristique senectus,National,INSTANT COFFEE REGULAR,COFFEE,,,2021-01-02 ,1,43.76,GROCERY,8 OZ
258,"sagittis augue, eu tempor erat",Private,TOMATOES WHOLE,VEGETABLES - SHELF STABLE,,,2021-02-20 ,1,8.46,GROCERY,14.5 OZ
259,"nec,",National,EGGS SUBSTITUTE,EGGS,,,2021-05-09 ,1,87.39,GROCERY,16 OZ
260,"amet, risus. Donec nibh",Private,TOMATOES: STEWED/DICED/CRMD,VEGETABLES - SHELF STABLE,,,2020-07-28 ,1,20.27,GROCERY,14.5 OZ
261,amet luctus,Private,MULTI-PACK CRACKERS,CRACKERS/MISC BKD FD,,,2020-09-28 ,1,10.93,GROCERY,11 OZ
262,"dolor, tempus",National,MAINSTREAM,PASTA SAUCE,,,2020-08-17 ,1,77.82,GROCERY,26 OZ
263,"nec,",Private,TOMATOES: STEWED/DICED/CRMD,VEGETABLES - SHELF STABLE,,,2021-03-31 ,1,62.14,GROCERY,14.5 OZ
264,lacinia. Sed,Private,CONES,COOKIES/CONES,,,2021-01-08 ,1,61.99,GROCERY,1.75 OZ
265,Sed molestie.,National,CANDY BARS (SINGLES)(INCLUDING,CANDY - CHECKLANE,,,2021-05-19 ,1,18.12,DRUG GM,1.94 OZ
266,"amet,",National,FRZN BREAKFAST PASTRY,FRZN BREAKFAST FOODS,,,2021-01-19 ,1,42.07,GROCERY,11.5 OZ
267,"quam, elementum",National,PREMIUM PINTS,ICE CREAM/MILK/SHERBTS,,,2020-08-15 ,1,59.11,GROCERY,1 PT
268,turpis.,National,ANT AND ROACH,INSECTICIDES,,,2021-05-13 ,1,49.33,DRUG GM,17.5 OZ
269,mi lacinia mattis. Integer,National,SHREDDED CHEESE,CHEESE,,,2020-09-19 ,1,92.84,GROCERY,8 OZ
270,"nunc ac mattis ornare, lectus",Private,VANILLA WAFER/KIDS COOKIES,COOKIES/CONES,,,2021-01-22 ,1,2.71,GROCERY,12 OZ
271,"facilisis, magna tellus faucibus leo,",Private,SOUP CRACKERS (SALTINE/OYSTER),CRACKERS/MISC BKD FD,,,2021-06-03 ,1,94.9,GROCERY,16 OZ
272,tristique senectus,Private,FLUID MILK WHITE ONLY,FLUID MILK PRODUCTS,,,2020-10-11 ,1,95.65,GROCERY, 
273,massa. Suspendisse eleifend.,Private,CHOCOLATE COVERED COOKIES,COOKIES/CONES,,,2020-10-10 ,1,80.54,GROCERY,12.5 OZ
274,ac urna. Ut tincidunt,National,CANDY BARS (SINGLES)(INCLUDING,CANDY - CHECKLANE,,,2021-03-17 ,1,2.55,DRUG GM,1.6 OZ
275,justo. Praesent luctus. Curabitur egestas,National,FRZN SS PREMIUM ENTREES/DNRS/T,FRZN MEAT/MEAT DINNERS,,,2020-08-05 ,1,29.26,GROCERY,12 OZ
276,nulla,Private,MAINSTREAM WHITE BREAD,BAKED BREAD/BUNS/ROLLS,,,2020-07-22 ,1,3.87,GROCERY,@    24 OZ
277,mauris. Suspendisse aliquet,Private,SNACK CRACKERS,CRACKERS/MISC BKD FD,,,2020-10-31 ,1,18.69,GROCERY,7.5 OZ
278,ac sem ut,National,PACKAGED MIX,PROCESSED,,,2021-02-26 ,1,20.82,PRODUCE,1.5OZ
279,luctus felis purus ac,Private,FLUID MILK WHITE ONLY,FLUID MILK PRODUCTS,,,2020-12-14 ,1,64.7,GROCERY, 
280,orci sem eget,Private,PRETZELS,BAG SNACKS,,,2020-08-22 ,1,72.47,GROCERY,15 OZ
281,luctus et ultrices posuere cubilia,National,COVERGIRL,MAKEUP AND TREATMENT,,,2020-11-11 ,1,28.7,COSMETICS, 
282,hymenaeos. Mauris,Private,ADULT ANALGESICS,ANALGESICS,,,2021-05-20 ,1,63.54,DRUG GM,100 CT
283,odio. Phasellus at augue id,Private,MAINSTREAM WHEAT/MULTIGRAIN BR,BAKED BREAD/BUNS/ROLLS,,,2020-10-26 ,1,63.16,GROCERY,20 OZ
284,euismod enim. Etiam gravida,Private,HOT DOG BUNS,BAKED BREAD/BUNS/ROLLS,,,2021-06-01 ,1,11.25,GROCERY,@    13 OZ
285,"ut, pellentesque eget, dictum",Private,TOMATOES: STEWED/DICED/CRMD,VEGETABLES - SHELF STABLE,,,2020-12-11 ,1,5.68,GROCERY,14.5 OZ
286,pellentesque,Private,PRETZELS,BAG SNACKS,,,2020-09-30 ,1,12.83,GROCERY,15 OZ
287,urna justo,National,MAINSTREAM,PASTA SAUCE,,,2020-08-18 ,1,98.97,GROCERY,26 OZ
288,ut aliquam,Private,IMPLEMENTS SETS,MAKEUP AND TREATMENT,,,2021-01-09 ,1,48.54,COSMETICS,2 OZ
289,Nunc sed orci lobortis,National,LEGGS,HOSIERY/SOCKS,,,2021-03-12 ,1,36.74,DRUG GM, 
290,orci. Donec nibh.,Private,SWEET GOODS - FULL SIZE,BAKED SWEET GOODS,,,2020-07-13 ,1,19.09,GROCERY,10 OZ
291,nisi sem semper,Private,BREAD:ITALIAN/FRENCH,BREAD,,,2020-07-04 ,1,43.5,PASTRY, 
292,"Lorem ipsum dolor sit amet,",Private,COOKIES: REGULAR,COOKIES,,,2021-01-18 ,1,64.8,PASTRY, 
293,pede. Suspendisse dui.,Private,SWEET GOODS - FULL SIZE,BAKED SWEET GOODS,,,2021-02-21 ,1,85.1,GROCERY,13 OZ
294,tortor nibh,National,CONDENSED SOUP,SOUP,,,2020-08-19 ,1,79.97,GROCERY,10 3/4 OZ
295,Integer,Private,SOUP CRACKERS (SALTINE/OYSTER),CRACKERS/MISC BKD FD,,,2021-04-09 ,1,63.13,GROCERY,12 OZ
296,gravida sagittis. Duis,National,TORTILLA/NACHO CHIPS,BAG SNACKS,,,2020-11-18 ,1,1.38,GROCERY,13 OZ
297,"vehicula et, rutrum",National,TOMATO SAUCE,VEGETABLES - SHELF STABLE,,,2021-01-07 ,1,38.07,GROCERY,15 OZ
298,feugiat,Private,TOMATOES: STEWED/DICED/CRMD,VEGETABLES - SHELF STABLE,,,2021-05-18 ,1,62.15,GROCERY,14.5 OZ
299,"pede sagittis augue, eu tempor",Private,DRY CAT FOOD ECONOMY (COST CUT,CAT FOOD,,,2020-08-23 ,1,69.76,GROCERY,3.5 LB
300,molestie sodales.,Private,PRETZELS,BAG SNACKS,,,2021-02-09 ,1,4.83,GROCERY,15 OZ
301,"dui. Fusce diam nunc, ullamcorper",National,ALKALINE BATTERIES,BATTERIES,,,2021-03-25 ,1,54.34,DRUG GM, 
302,fringilla euismod,Private,PRETZELS,BAG SNACKS,,,2021-06-03 ,1,92.75,GROCERY,15 OZ
303,"dolor, nonummy ac,",Private,CAKES: CREME/PUDDING,CAKES,,,2020-12-18 ,1,88.89,PASTRY,45 OZ
304,"montes,",National,ADULT CEREAL,COLD CEREAL,,,2020-07-06 ,1,71.63,GROCERY,15.6 OZ
305,massa non,National,NON-CRBNTD DRNKING/MNERAL WATE,WATER - CARBONATED/FLVRD DRINK,,,2021-05-07 ,1,41.38,GROCERY,33.8 OZ
306,"sed,",Private,HAMBURGER BUNS,BAKED BREAD/BUNS/ROLLS,,,2020-10-24 ,1,22.02,GROCERY,12 OZ
307,"laoreet posuere,",National,MOLASSES & SYRUPS,MOLASSES/SYRUP/PANCAKE MIXS,,,2021-03-01 ,1,57.77,GROCERY,24 OZ
308,Aenean euismod,Private,MULTI-PACK CRACKERS,CRACKERS/MISC BKD FD,,,2020-11-11 ,1,94.59,GROCERY,11 OZ
309,"semper erat, in consectetuer ipsum",National,MAINSTREAM,PASTA SAUCE,,,2021-04-06 ,1,91.05,GROCERY,25.75 OZ
310,nibh,National,GROUND COFFEE,COFFEE,,,2020-07-13 ,1,69.44,GROCERY,33.9 OZ
311,"aliquet, metus urna convallis",Private,TOMATOES WHOLE,VEGETABLES - SHELF STABLE,,,2021-03-04 ,1,3.01,GROCERY,14.5 OZ
312,"accumsan convallis, ante lectus convallis",Private,VANILLA WAFER/KIDS COOKIES,COOKIES/CONES,,,2021-01-22 ,1,93.94,GROCERY,12 OZ
313,mi. Duis,Private,SOUP CRACKERS (SALTINE/OYSTER),CRACKERS/MISC BKD FD,,,2020-12-01 ,1,15.97,GROCERY,16 OZ
314,"conubia nostra,",National,BUTTER SPRAY CRACKER (RITZ/CLU,CRACKERS/MISC BKD FD,,,2021-04-11 ,1,18.98,GROCERY,16 OZ
315,Vivamus,National,PAPERBACK BOOKS,BOOKSTORE,,,2020-09-18 ,1,66.51,DRUG GM, 
316,Etiam imperdiet dictum,National,TOILET TISSUE,BATH TISSUES,,,2021-05-22 ,1,61.69,GROCERY, 
317,Aliquam,Private,COLD AND FLU - PSE,COLD AND FLU,,,2020-08-11 ,1,53.28,DRUG GM,10 OZ
318,molestie tellus.,Private,CAKES: CREME/PUDDING,CAKES,,,2021-02-20 ,1,56.55,PASTRY,44 OZ
319,"nonummy ut, molestie in,",National,FROZEN CAKES/ALL TYPES INCLUDI,FROZEN PIE/DESSERTS,,,2021-05-31 ,1,76.54,GROCERY,19.6 OZ
320,"enim nisl elementum purus,",National,FRZN SS PREMIUM ENTREES/DNRS/T,FRZN MEAT/MEAT DINNERS,,,2020-11-12 ,1,72.71,GROCERY,12 OZ
321,lacinia mattis. Integer,National,CANDY BARS (SINGLES)(INCLUDING,CANDY - CHECKLANE,,,2021-02-04 ,1,90.53,DRUG GM,1.55 OZ
322,"malesuada ut, sem. Nulla interdum.",Private,TORTILLA/NACHO CHIPS,BAG SNACKS,,,2021-03-10 ,1,64.56,GROCERY,19 OZ
323,ut erat. Sed nunc,National,FRZN MULTI SERVE ENTREES ALL,FRZN MEAT/MEAT DINNERS,,,2021-02-06 ,1,98.65,GROCERY,22 OZ
324,ipsum.,National,TUNA,SEAFOOD - SHELF STABLE,,,2020-12-17 ,1,39.85,GROCERY,12 OZ
325,molestie arcu.,Private,SOUP CRACKERS (SALTINE/OYSTER),CRACKERS/MISC BKD FD,,,2020-12-26 ,1,90.7,GROCERY,14 OZ
326,"venenatis a, magna. Lorem",National,MICROWAVABLE CUPS,MEAT - SHELF STABLE,,,2021-01-19 ,1,51.73,GROCERY,7.5 OZ
327,"et, euismod et, commodo",National,BREAST - BONELESS(IQF),MEAT - MISC,,,2021-02-19 ,1,1.27,MEAT-PCKGD,2.5 LB
328,"torquent per conubia nostra, per",National,CONDENSED SOUP,SOUP,,,2020-07-03 ,1,71.48,GROCERY,10.5OZ
329,"sit amet luctus vulputate,",National,RAMEN NOODLES/RAMEN CUPS,SOUP,,,2020-07-30 ,1,16.77,GROCERY,3 OZ
330,"sagittis augue, eu",Private,BAGGED POPPED POPCORN,BAG SNACKS,,,2020-11-06 ,1,6.01,GROCERY,4 OZ
331,quis diam,National,RAMEN NOODLES/RAMEN CUPS,SOUP,,,2020-10-22 ,1,15.53,GROCERY,3 OZ
332,"suscipit, est ac facilisis facilisis,",Private,SOUP CRACKERS (SALTINE/OYSTER),CRACKERS/MISC BKD FD,,,2020-12-03 ,1,34.41,GROCERY,16 OZ
333,auctor,Private,HOT DOG BUNS,BAKED BREAD/BUNS/ROLLS,,,2021-05-30 ,1,47.83,GROCERY,10 OZ
334,"pede, malesuada vel, venenatis",Private,PRETZELS,BAG SNACKS,,,2021-01-31 ,1,28.83,GROCERY,9 OZ
335,magnis,National,APPLE JUICE & CIDER (OVER 50%,CANNED JUICES,,,2020-09-01 ,1,23,GROCERY,46 OZ PET
336,enim mi tempor,Private,GRILL ACCESSORIES,SPRING/SUMMER SEASONAL,,,2020-12-18 ,1,46.57,DRUG GM, 
337,Nullam vitae diam. Proin dolor.,National,MULTI-PACK COOKIES,COOKIES/CONES,,,2021-03-03 ,1,55.73,GROCERY,4.86 OZ
338,mauris eu elit. Nulla facilisi.,Private,ALL FAMILY CEREAL,COLD CEREAL,,,2020-08-24 ,1,71.05,GROCERY,18 OZ
339,Mauris eu turpis. Nulla,National,BOLOGNA,LUNCHMEAT,,,2021-02-01 ,1,38.08,MEAT-PCKGD,16 OZ
340,pede. Suspendisse,National,ISOTONIC DRINKS SINGLE SERVE,ISOTONIC DRINKS,,,2021-05-21 ,1,55.12,GROCERY,32 OZ
341,vel turpis. Aliquam,National,LINKS - COOKED,BREAKFAST SAUSAGE/SANDWICHES,,,2021-02-19 ,1,57,MEAT-PCKGD,7 OZ
342,orci lobortis augue scelerisque mollis.,National,SALAD MUSTARD,CONDIMENTS/SAUCES,,,2021-03-07 ,1,4.23,GROCERY,8 OZ
343,"fermentum vel,",National,BODY WASH,SOAP - LIQUID & BAR,,,2020-10-23 ,1,62.3,DRUG GM,12 OZ
344,"eget laoreet posuere, enim",National,CANDY BARS (SINGLES)(INCLUDING,CANDY - CHECKLANE,,,2021-01-07 ,1,34.07,DRUG GM,1.61 OZ
345,"Quisque imperdiet, erat",National,RAISINS,DRIED FRUIT,,,2020-11-15 ,1,14.38,NUTRITION,24 OZ
346,"Sed congue, elit sed consequat",Private,FIREWOOD,CHARCOAL AND LIGHTER FLUID,,,2021-02-23 ,1,83.91,DRUG GM, 
347,mauris sit amet lorem,National,FROZEN CAKES/ALL TYPES INCLUDI,FROZEN PIE/DESSERTS,,,2021-06-04 ,1,33.09,GROCERY,19.6 OZ
348,"sem,",National,MACARONI DRY,DRY NOODLES/PASTA,,,2020-08-08 ,1,73.86,GROCERY,1 LB
349,mi,National,BATTERIES,BATTERIES,,,2021-05-24 ,1,52.51,DRUG GM, 
350,"ipsum. Curabitur consequat, lectus",Private,SOUP CRACKERS (SALTINE/OYSTER),CRACKERS/MISC BKD FD,,,2021-01-12 ,1,5.92,GROCERY,14 OZ
351,eu,National,PREMIUM,ICE CREAM/MILK/SHERBTS,,,2021-01-06 ,1,35.47,GROCERY,48 OZ
352,commodo,National,POURABLE SALAD DRESSINGS,SALD DRSNG/SNDWCH SPRD,,,2021-01-23 ,1,19.75,GROCERY,8 OZ
353,"vestibulum lorem, sit amet ultricies",National,SNACK CAKE - MULTI PACK,BAKED SWEET GOODS,,,2020-09-14 ,1,75.37,GROCERY,10.1 OZ
354,convallis,National,COCKTAIL MIXES-FLUID:ADD LIQ,LIQUOR,,,2021-06-04 ,1,67.34,GROCERY,LITER
355,egestas.,Private,FRUIT FILLED COOKIES,COOKIES/CONES,,,2020-10-10 ,1,60.58,GROCERY,16 OZ
356,"elementum purus,",National,MAINSTREAM,PASTA SAUCE,,,2020-10-13 ,1,7.98,GROCERY,26 OZ
357,Nunc sed orci,Private,IWS SINGLE CHEESE,CHEESE,,,2021-02-23 ,1,53.35,GROCERY,12 OZ
358,ridiculus mus. Proin vel,Private,VITAMIN - INDIVIDUAL,VITAMINS,,,2020-08-24 ,1,17.55,DRUG GM,50CT (3)
359,"dolor elit,",Private,TORTILLA/NACHO CHIPS,BAG SNACKS,,,2021-02-02 ,1,25.87,GROCERY,20 OZ
360,enim diam vel,Private,BAR SOAP,SOAP - LIQUID & BAR,,,2020-12-31 ,1,36.89,DRUG GM,8 PK
361,nisl. Nulla eu,National,ISOTONIC DRINKS SINGLE SERVE,ISOTONIC DRINKS,,,2020-10-28 ,1,57.55,GROCERY,32 OZ
362,felis eget varius,National,SPRING WATER,WATER - CARBONATED/FLVRD DRINK,,,2021-05-20 ,1,8.65,GROCERY,1.5 LTR
363,"molestie in, tempus eu, ligula.",National,FRZN GARLIC BREAD/TOAST/STICKS,FROZEN BREAD/DOUGH,,,2020-09-30 ,1,46.02,GROCERY,16 OZ
364,tellus eu augue porttitor interdum.,National,LUNCH COMBO,LUNCHMEAT,,,2020-12-05 ,1,28.62,MEAT-PCKGD,11.56 OZ
365,feugiat,National,SWEET GOODS - FULL SIZE,BAKED SWEET GOODS,,,2020-11-09 ,1,16.3,GROCERY,24 OZ
366,libero. Proin,National,PREMIUM COOKIES (EX: PEPPERIDG,COOKIES/CONES,,,2021-05-11 ,1,1.82,GROCERY,6.5 OZ
367,erat nonummy,Private,IMPLEMENTS SETS,MAKEUP AND TREATMENT,,,2020-10-14 ,1,69.55,COSMETICS, 
368,ullamcorper,National,FACIAL SOAPS-SCRUBS-MASKS,HAND/BODY/FACIAL PRODUCTS,,,2020-08-06 ,1,53.54,DRUG GM,30 CT
369,Sed eu nibh,Private,VAC PAC NUTS(CANS),SNACK NUTS,,,2021-03-22 ,1,85.05,GROCERY,12 OZ
370,eget lacus. Mauris non dui,Private,MOUTHWASH RINSES AND SPRAYS,ORAL HYGIENE PRODUCTS,,,2021-02-20 ,1,73.14,DRUG GM,1 LTR
371,nisi,Private,COTTAGE CHEESE,MILK BY-PRODUCTS,,,2021-04-13 ,1,42.9,GROCERY,16 OZ
372,in faucibus orci luctus,National,SOUR CREAMS,MILK BY-PRODUCTS,,,2021-02-20 ,1,52.19,GROCERY,16 OZ
373,Donec fringilla. Donec feugiat metus,National,BEERALEMALT LIQUORS,BEERS/ALES,,,2021-04-26 ,1,50.52,GROCERY,12 OZ
374,magna nec quam.,Private,TRAY PACK/CHOC CHIP COOKIES,COOKIES/CONES,,,2020-09-07 ,1,21.41,GROCERY,18 OZ
375,"sed, est. Nunc laoreet",National,GUM (PACKAGED),CANDY - PACKAGED,,,2020-07-19 ,1,9.22,DRUG GM,8 PK
376,"mi pede, nonummy ut,",Private,MOUTHWASH RINSES AND SPRAYS,ORAL HYGIENE PRODUCTS,,,2020-09-01 ,1,74.16,DRUG GM,1 LTR
377,facilisis. Suspendisse commodo tincidunt,National,INFANT FORMULA MILK BASE,INFANT FORMULA,,,2021-01-25 ,1,15.98,DRUG GM,13 OZ
